Obtid,Time,TEMP,P,HUM,WDR,WS,R,VIZ
58519,20221001115636,4.0,1007.6,89,99,0.7,1.4,10343.8
58527,20221001115636,1.1,1017.5,46,77,0.1,0.0,10103.3
58600,20221001115636,18.2,1021.7,59,242,9.7,0.2,10106.1
58606,20221001115636,5.7,1024.7,37,47,8.7,0.1,10107.4
58608,20221001115636,26.5,1024.1,76,115,14.2,1.1,10012.2
58622,20221001115636,6.6,1020.4,3,267,14.7,0.7,10398.4
58626,20221001115636,28.1,1019.8,31,59,12.2,0.0,10022.0
58634,20221001115636,8.8,1015.3,64,227,12.0,0.0,10466.4
58637,20221001115636,18.7,1004.3,63,10,1.4,0.5,10029.9
58705,20221001115636,2.8,1024.4,24,140,14.6,0.5,10327.3
58715,20221001115636,11.7,1010.2,8,245,5.7,0.9,10313.7
58718,20221001115636,2.6,1018.8,79,23,9.1,0.9,10353.5
58806,20221001115636,11.5,1021.3,37,51,2.9,0.2,10348.4
58813,20221001115636,3.4,1001.5,59,214,4.6,0.5,10460.5
59092,20221001115636,23.8,1003.8,6,319,8.7,0.0,10450.5
59102,20221001115636,0.0,1016.7,94,234,13.0,1.1,10188.4
54236,20221001115636,19.4,1006.2,60,244,1.2,1.5,10311.3
54237,20221001115636,23.6,1023.2,21,287,13.9,0.6,10303.9
54243,20221001115636,19.2,1001.3,8,340,7.4,0.8,10214.0
54254,20221001115636,3.2,1004.8,10,186,13.0,1.4,10119.2
54259,20221001115636,15.9,1009.3,62,263,14.5,0.8,10230.0
54324,20221001115636,0.8,1005.1,80,191,12.0,0.0,10340.4
54326,20221001115636,15.8,1005.2,32,348,4.6,1.0,10157.3
54333,20221001115636,3.9,1016.9,53,341,8.2,0.5,10055.2
54334,20221001115636,10.6,1010.6,72,67,4.6,0.0,10034.1
54335,20221001115636,5.7,1002.1,84,2,2.7,1.0,10282.5
54337,20221001115636,23.8,1018.4,96,250,9.9,1.0,10290.2
54339,20221001115636,19.3,1023.3,39,347,12.4,0.3,10184.4
54342,20221001115636,6.6,1017.4,41,262,2.0,1.1,10381.0
54346,20221001115636,17.5,1007.8,65,151,5.4,1.1,10012.8
54349,20221001115636,11.6,1017.7,72,244,12.8,0.3,10228.8
54351,20221001115636,3.8,1000.2,5,4,1.8,1.0,10381.6
54353,20221001115636,4.6,1018.3,45,281,3.8,0.0,10099.9
54365,20221001115636,32.6,1008.2,26,221,4.5,0.5,10054.6
54452,20221001115636,16.4,1013.1,11,136,10.5,1.0,10093.9
54454,20221001115636,20.9,1025.6,67,273,0.0,0.6,10107.6
54455,20221001115636,9.6,1003.9,34,341,0.0,1.3,10209.8
54470,20221001115636,9.0,1019.3,39,342,1.0,1.5,10188.9
54471,20221001115636,33.0,1022.1,29,260,14.7,1.4,10203.2
54472,20221001115636,19.8,1013.7,21,28,12.5,1.0,10352.4
54476,20221001115636,4.2,1007.7,95,84,2.6,0.7,10384.0
54486,20221001115636,30.3,1020.9,73,130,11.7,0.6,10201.2
54493,20221001115636,25.8,1025.7,9,138,3.3,0.4,10266.7
54497,20221001115636,8.6,1011.4,51,147,0.3,1.0,10072.8
54563,20221001115636,32.1,1016.0,81,217,12.2,0.7,10436.1
54579,20221001115636,3.5,1003.9,12,211,11.1,1.5,10065.9
54584,20221001115636,27.9,1010.5,27,310,2.2,1.1,10368.6
54660,20221001115636,8.8,1005.2,3,10,5.8,0.0,10346.7
54662,20221001115636,19.7,1017.4,58,183,3.6,1.0,10141.4
50425,20221001115636,17.7,1004.5,54,103,11.9,1.2,10389.3
50434,20221001115636,24.5,1018.4,48,271,4.4,1.4,10443.4
50514,20221001115636,20.7,1015.8,75,294,4.2,1.2,10101.9
50527,20221001115636,30.5,1001.6,47,313,5.5,1.2,10085.6
50548,20221001115636,5.7,1009.9,9,144,10.9,0.5,10046.3
50603,20221001115636,5.5,1017.3,14,121,7.9,0.9,10050.4
50618,20221001115636,13.9,1005.9,98,272,5.4,0.3,10467.7
50632,20221001115636,16.5,1021.5,36,227,8.1,0.5,10066.3
50639,20221001115636,1.7,1026.2,69,2,8.1,1.2,10235.0
50727,20221001115636,29.9,1014.5,59,13,1.8,1.2,10262.8
50834,20221001115636,16.9,1012.0,11,63,7.6,0.3,10212.5
50838,20221001115636,14.2,1002.8,87,316,8.3,0.5,10106.3
50915,20221001115636,5.1,1021.7,37,104,4.4,0.9,10312.0
50924,20221001115636,1.3,1006.5,79,330,2.5,0.8,10224.0
52267,20221001115636,12.5,1001.0,82,133,14.7,0.3,10176.9
52495,20221001115636,29.2,1011.8,37,353,8.6,0.3,10090.2
52576,20221001115636,27.5,1021.3,59,137,0.5,0.2,10240.2
53068,20221001115636,1.5,1000.3,33,100,8.9,1.0,10017.6
53083,20221001115636,18.6,1006.6,99,60,1.1,0.3,10413.0
53149,20221001115636,33.0,1021.8,26,134,12.8,0.2,10297.3
53192,20221001115636,3.5,1025.2,23,337,8.7,1.2,10169.6
53195,20221001115636,8.1,1002.1,72,105,3.0,0.0,10233.0
53276,20221001115636,12.8,1001.3,80,195,1.9,0.9,10290.7
53336,20221001115636,27.5,1023.4,53,182,8.4,0.6,10075.8
53352,20221001115636,9.2,1021.2,69,118,7.9,0.2,10347.7
53362,20221001115636,4.0,1001.5,94,11,14.7,0.4,10349.2
53367,20221001115636,15.0,1016.0,86,258,8.9,1.3,10146.4
53391,20221001115636,31.0,1002.1,82,153,10.5,0.5,10484.5
53446,20221001115636,19.2,1011.3,17,273,5.5,0.8,10205.6
53463,20221001115636,1.2,1002.2,51,323,14.7,1.5,10175.7
53480,20221001115636,15.7,1025.0,76,125,8.0,0.4,10496.7
53502,20221001115636,9.2,1026.4,10,52,12.6,0.2,10215.5
53513,20221001115636,26.8,1002.2,66,315,4.1,0.1,10495.9
53529,20221001115636,22.6,1004.7,13,95,4.4,1.0,10065.9
53543,20221001115636,31.3,1004.6,57,20,1.6,1.1,10439.7
53547,20221001115636,4.9,1017.6,42,70,12.5,0.6,10362.1
53602,20221001115636,1.5,1002.7,32,77,12.0,0.4,10434.6
54012,20221001115636,15.0,1007.7,93,241,4.5,0.8,10466.5
54026,20221001115636,3.3,1011.7,87,265,2.5,1.1,10018.1
54027,20221001115636,16.5,1001.3,93,113,12.4,0.9,10483.6
54102,20221001115636,32.9,1012.6,70,65,3.0,0.9,10440.0
54115,20221001115636,11.8,1012.7,59,115,7.5,0.3,10311.8
54134,20221001115636,2.5,1011.2,26,13,12.4,0.8,10455.7
54135,20221001115636,18.3,1009.4,26,166,13.7,0.5,10118.0
54208,20221001115636,26.3,1010.4,56,16,14.2,0.9,10394.0
54213,20221001115636,34.5,1007.1,69,247,2.3,1.4,10130.3
54218,20221001115636,20.1,1019.4,25,172,8.7,0.5,10334.3
54226,20221001115636,9.8,1018.0,38,255,2.6,1.4,10369.5
53519,20221001115636,1.5,1003.0,6,170,14.1,1.3,10367.8
53612,20221001115636,29.1,1003.3,20,231,6.6,1.1,10069.2
53614,20221001115636,12.0,1008.3,38,322,14.7,0.1,10023.7
53615,20221001115636,3.9,1019.5,5,100,8.2,0.9,10493.4
53704,20221001115636,2.2,1017.9,81,287,9.4,1.4,10154.6
53705,20221001115636,12.0,1011.9,56,204,13.7,0.6,10154.8
53723,20221001115636,31.1,1025.1,78,224,3.4,1.1,10290.2
53806,20221001115636,11.5,1019.8,6,288,9.3,0.1,10343.3
53810,20221001115636,8.9,1002.7,36,37,1.6,0.7,10236.5
53817,20221001115636,18.7,1022.3,74,1,5.2,0.0,10258.1
53903,20221001115636,4.6,1007.9,13,114,7.0,0.1,10349.6
53910,20221001115636,10.2,1022.6,30,308,13.5,1.4,10301.7
51886,20221001115636,26.8,1018.5,77,148,10.7,1.5,10046.5
52602,20221001115636,21.1,1008.3,14,218,3.4,0.2,10097.3
52633,20221001115636,32.0,1025.8,69,358,12.3,0.0,10334.7
52645,20221001115636,30.2,1025.9,16,342,8.2,0.9,10426.9
52657,20221001115636,16.3,1003.0,51,340,13.5,1.4,10354.2
52707,20221001115636,9.2,1007.9,59,320,11.7,0.7,10081.8
52713,20221001115636,28.9,1005.5,3,140,2.8,0.6,10058.3
52737,20221001115636,34.4,1003.5,95,231,13.1,0.6,10256.6
52754,20221001115636,32.4,1013.1,48,63,14.6,1.3,10391.0
52765,20221001115636,9.3,1000.5,44,336,11.4,0.5,10345.8
52818,20221001115636,21.7,1005.8,8,307,8.5,0.9,10240.0
52825,20221001115636,21.3,1013.8,98,9,4.0,0.3,10267.6
52833,20221001115636,21.9,1019.2,78,175,7.0,1.2,10107.0
52836,20221001115636,31.1,1023.8,54,341,9.8,0.4,10327.3
52842,20221001115636,11.1,1024.5,79,247,12.5,0.9,10085.1
52856,20221001115636,0.3,1016.0,14,225,3.3,1.0,10290.5
52866,20221001115636,4.5,1011.8,19,199,11.7,0.7,10253.8
52868,20221001115636,7.4,1014.6,57,7,9.4,1.3,10302.8
52876,20221001115636,14.8,1018.3,42,268,11.0,0.7,10383.2
52908,20221001115636,4.9,1025.3,95,25,0.8,0.0,10424.4
52943,20221001115636,14.5,1015.7,70,100,8.0,0.7,10266.3
52955,20221001115636,22.5,1017.3,7,288,0.4,0.6,10473.3
52974,20221001115636,8.8,1019.4,8,335,8.4,0.4,10454.1
56004,20221001115636,21.9,1007.0,17,61,7.8,0.6,10003.3
56018,20221001115636,19.8,1000.0,1,323,4.5,0.5,10276.9
56021,20221001115636,9.3,1017.2,75,217,14.2,0.4,10119.8
56029,20221001115636,12.5,1010.2,13,357,12.3,0.3,10259.9
56033,20221001115636,22.9,1003.5,2,295,14.0,0.9,10135.2
56034,20221001115636,19.5,1014.4,15,319,0.2,1.0,10421.2
56043,20221001115636,26.3,1021.6,98,104,4.3,0.4,10457.0
56046,20221001115636,8.9,1025.6,20,23,0.3,1.2,10363.6
56065,20221001115636,0.7,1003.8,27,47,2.5,1.1,10322.8
56067,20221001115636,15.4,1022.3,79,188,7.7,1.2,10097.6
56125,20221001115636,1.0,1022.6,43,208,4.7,1.5,10066.4
56151,20221001115636,14.4,1017.5,8,357,12.4,1.4,10216.8
54715,20221001115636,7.9,1006.5,42,58,1.4,1.1,10324.6
54725,20221001115636,14.1,1019.8,89,69,9.8,0.2,10281.3
54727,20221001115636,22.4,1025.8,97,7,2.4,0.2,10383.7
54744,20221001115636,16.4,1020.9,42,153,4.9,0.4,10104.1
54751,20221001115636,8.6,1002.6,51,353,8.7,1.2,10433.8
54753,20221001115636,9.2,1013.0,57,312,1.6,0.4,10160.6
54764,20221001115636,3.6,1018.5,51,350,3.0,0.3,10470.6
54774,20221001115636,29.2,1026.1,87,177,7.5,1.5,10408.4
54776,20221001115636,18.9,1016.2,33,102,0.5,1.0,10112.2
54808,20221001115636,20.9,1013.0,71,65,14.6,1.5,10349.2
54823,20221001115636,27.0,1006.0,92,36,14.2,0.6,10123.4
54826,20221001115636,20.8,1018.5,70,68,8.8,1.5,10298.5
54836,20221001115636,13.2,1002.6,100,123,11.5,0.7,10385.3
54842,20221001115636,13.8,1024.3,6,265,14.8,0.3,10488.7
54843,20221001115636,34.6,1012.9,1,58,8.2,1.2,10410.1
54857,20221001115636,11.3,1022.0,59,329,3.5,1.1,10232.0
54863,20221001115636,6.1,1011.6,88,31,2.4,0.2,10420.8
54909,20221001115636,1.7,1017.5,85,63,14.0,0.5,10380.5
54916,20221001115636,21.4,1005.8,40,147,12.3,1.5,10195.8
54929,20221001115636,28.1,1010.3,85,113,12.3,0.6,10286.0
54936,20221001115636,24.6,1000.1,13,146,5.9,0.3,10026.5
54945,20221001115636,29.7,1004.7,17,116,0.9,0.8,10374.8
58034,20221001115636,29.6,1014.8,21,32,11.1,1.5,10055.1
53478,20221001115636,13.3,1015.3,77,25,13.8,1.3,10077.2
53487,20221001115636,1.4,1005.7,62,224,3.1,0.5,10305.0
53490,20221001115636,4.0,1008.4,45,68,1.2,0.8,10029.3
53564,20221001115636,27.0,1019.4,49,313,0.9,0.1,10223.2
53578,20221001115636,14.7,1003.2,97,99,8.5,1.2,10332.8
53579,20221001115636,5.3,1014.9,36,58,9.7,1.3,10328.6
53588,20221001115636,4.8,1023.2,30,322,9.7,0.9,10175.3
53594,20221001115636,4.1,1013.0,60,174,9.9,0.3,10119.6
53663,20221001115636,3.6,1001.5,77,280,1.3,1.2,10263.9
53664,20221001115636,31.2,1001.9,49,246,13.8,1.5,10220.9
53673,20221001115636,33.5,1001.0,32,129,0.5,0.8,10116.6
53687,20221001115636,28.6,1013.0,47,75,7.0,0.1,10457.0
53764,20221001115636,29.6,1016.2,62,321,14.7,0.1,10239.9
53772,20221001115636,21.2,1024.2,6,235,11.3,1.3,10114.7
53775,20221001115636,25.7,1016.3,59,321,1.9,0.5,10046.5
53787,20221001115636,30.4,1017.6,55,50,13.8,0.9,10386.4
53853,20221001115636,6.1,1001.3,51,211,12.5,0.7,10073.9
53859,20221001115636,26.2,1010.1,26,87,11.5,1.0,10302.8
53863,20221001115636,14.4,1019.5,97,111,2.4,1.4,10162.6
53868,20221001115636,0.2,1004.5,36,133,4.8,0.9,10149.4
53877,20221001115636,30.3,1015.7,53,326,10.1,1.0,10487.2
53882,20221001115636,7.7,1024.1,42,213,1.7,1.0,10240.2
53884,20221001115636,22.6,1008.4,48,352,8.6,0.3,10453.5
53959,20221001115636,34.8,1019.4,21,69,9.4,0.3,10129.1
53963,20221001115636,19.6,1023.6,38,290,3.9,0.5,10149.2
53968,20221001115636,15.3,1009.4,6,320,6.2,0.6,10092.5
53975,20221001115636,9.8,1019.0,20,135,1.4,0.2,10499.4
57052,20221001115636,27.8,1023.5,75,67,0.9,1.4,10025.0
53646,20221001115636,8.7,1020.6,12,200,14.8,1.2,10425.3
53651,20221001115636,22.7,1021.7,60,153,13.8,0.5,10009.5
53725,20221001115636,10.1,1012.6,32,1,7.6,1.0,10431.3
53735,20221001115636,24.7,1014.4,28,317,8.1,0.5,10173.1
53738,20221001115636,28.5,1005.0,93,118,0.1,1.1,10355.0
53740,20221001115636,21.9,1021.1,83,320,4.8,1.3,10424.4
53754,20221001115636,0.1,1011.3,80,48,12.2,1.0,10179.0
53845,20221001115636,28.6,1017.3,22,325,3.2,0.0,10199.9
53854,20221001115636,27.5,1011.8,59,135,5.3,0.2,10255.3
53929,20221001115636,2.3,1000.8,58,98,11.4,0.7,10477.9
53942,20221001115636,28.2,1021.9,77,92,14.5,0.7,10015.3
53948,20221001115636,13.6,1003.5,14,359,13.5,1.4,10385.6
53955,20221001115636,8.6,1015.1,11,62,4.1,0.8,10055.8
57003,20221001115636,6.6,1001.8,96,44,8.1,0.0,10180.8
57025,20221001115636,24.6,1011.3,18,319,12.8,1.4,10131.1
57028,20221001115636,12.4,1007.8,4,224,12.5,0.4,10176.9
57030,20221001115636,13.4,1022.4,33,119,4.2,0.2,10159.5
57034,20221001115636,22.1,1000.0,4,312,13.8,0.6,10425.3
57037,20221001115636,24.1,1006.8,4,46,9.8,1.2,10024.3
57046,20221001115636,20.9,1008.8,41,333,7.4,1.5,10469.7
57048,20221001115636,16.6,1026.3,66,310,11.9,0.1,10008.5
57049,20221001115636,14.4,1010.1,56,176,10.8,0.6,10323.7
57106,20221001115636,23.1,1012.3,18,67,1.3,0.0,10361.2
57124,20221001115636,1.6,1025.0,15,52,6.3,0.6,10031.4
57127,20221001115636,0.8,1020.9,96,119,1.2,1.2,10042.6
57131,20221001115636,27.6,1016.4,43,186,5.3,0.5,10469.3
57134,20221001115636,8.6,1014.2,77,100,1.8,0.9,10124.8
57140,20221001115636,26.5,1018.3,18,45,11.3,0.7,10233.9
57143,20221001115636,3.3,1000.3,37,238,13.7,0.3,10145.2
57144,20221001115636,32.8,1000.1,7,145,10.7,1.2,10444.6
57154,20221001115636,30.5,1000.8,80,246,0.7,1.1,10132.7
57211,20221001115636,33.1,1014.5,18,289,6.8,0.2,10405.4
57232,20221001115636,14.3,1025.3,45,132,10.6,1.2,10304.3
57238,20221001115636,31.5,1011.8,40,47,1.4,0.9,10298.0
57245,20221001115636,11.0,1019.7,70,236,14.5,0.4,10298.4
57343,20221001115636,26.5,1017.5,1,290,5.5,0.5,10191.7
58362,20221001115636,31.4,1024.4,47,79,7.2,0.2,10406.1
56038,20221001115636,25.4,1000.7,6,45,14.5,0.4,10328.8
56079,20221001115636,17.2,1024.1,59,84,4.1,1.1,10490.7
56144,20221001115636,24.1,1021.2,35,263,13.2,1.4,10065.9
56146,20221001115636,25.6,1023.4,66,235,0.8,1.5,10394.0
56152,20221001115636,18.3,1023.6,3,264,3.3,1.2,10226.2
56167,20221001115636,30.1,1000.9,15,239,4.8,0.8,10006.0
56172,20221001115636,23.9,1008.6,49,147,2.8,0.6,10160.2
56173,20221001115636,8.3,1018.4,98,250,7.3,1.0,10176.7
56178,20221001115636,13.0,1020.4,45,347,8.0,0.7,10164.6
56182,20221001115636,11.7,1021.7,73,13,6.3,0.3,10306.4
56187,20221001115636,34.9,1019.3,12,282,11.5,1.1,10178.7
56188,20221001115636,9.3,1026.4,6,258,1.3,1.4,10021.2
56196,20221001115636,1.8,1022.6,30,301,14.0,1.0,10472.3
56247,20221001115636,5.0,1007.8,24,219,13.0,1.1,10004.9
56251,20221001115636,16.7,1019.1,69,49,10.0,1.2,10273.1
56257,20221001115636,12.6,1002.4,46,154,8.3,0.2,10235.1
56287,20221001115636,34.0,1024.4,37,16,12.1,1.0,10243.8
56357,20221001115636,14.8,1018.5,50,98,1.5,0.0,10144.8
56374,20221001115636,10.0,1019.5,63,240,10.6,0.2,10458.2
56385,20221001115636,8.9,1016.7,14,285,10.4,1.4,10436.4
56386,20221001115636,1.4,1010.8,65,328,6.9,0.5,10494.9
56459,20221001115636,21.2,1000.7,35,278,10.9,0.3,10191.6
56462,20221001115636,31.9,1026.3,26,201,2.8,0.3,10031.3
56475,20221001115636,8.9,1004.2,16,303,13.4,0.0,10322.8
56479,20221001115636,27.5,1021.5,9,290,0.3,0.9,10446.7
56485,20221001115636,4.4,1012.3,95,67,9.5,0.0,10481.8
56492,20221001115636,4.0,1005.1,74,312,2.4,0.7,10084.6
56565,20221001115636,16.0,1003.0,19,58,11.4,0.5,10379.9
56571,20221001115636,15.7,1022.3,3,351,0.4,0.2,10450.6
56666,20221001115636,20.9,1020.7,92,244,6.7,1.4,10153.0
56671,20221001115636,8.1,1021.3,78,110,3.4,0.3,10495.2
57206,20221001115636,20.3,1008.9,8,154,4.6,0.2,10110.1
57237,20221001115636,3.9,1009.9,87,34,12.5,0.4,10130.0
57306,20221001115636,16.2,1022.3,32,308,14.2,0.6,10449.2
57313,20221001115636,4.5,1012.2,78,34,8.3,1.0,10124.1
57314,20221001115636,14.2,1013.4,52,40,6.5,1.5,10175.7
57328,20221001115636,16.7,1014.7,100,17,9.8,1.4,10123.0
57405,20221001115636,10.9,1019.8,49,134,13.1,0.7,10281.6
57411,20221001115636,31.4,1019.4,69,168,6.8,1.3,10441.7
57503,20221001115636,26.5,1010.3,60,291,11.5,1.1,10172.7
57604,20221001115636,17.5,1025.7,98,216,11.1,0.5,10086.7
57608,20221001115636,2.0,1005.0,69,65,6.5,0.9,10309.1
54525,20221001115636,9.8,1003.0,83,275,10.6,1.4,10392.3
54527,20221001115636,1.0,1002.9,78,86,10.5,0.1,10328.8
54623,20221001115636,32.8,1017.7,53,332,12.6,1.0,10002.8
55228,20221001115636,34.8,1026.4,79,348,8.6,1.1,10197.6
55248,20221001115636,18.4,1025.6,74,190,11.6,0.7,10004.0
55279,20221001115636,23.8,1009.2,41,300,11.1,0.2,10354.8
55294,20221001115636,31.9,1018.9,77,188,6.1,0.8,10399.3
55299,20221001115636,1.3,1005.7,47,206,8.1,0.4,10025.1
55437,20221001115636,10.8,1002.1,9,3,3.9,0.5,10026.9
55472,20221001115636,7.0,1001.5,4,243,10.2,0.7,10391.2
55493,20221001115636,16.7,1015.8,62,144,7.4,0.5,10274.9
55569,20221001115636,14.4,1020.5,19,344,5.2,0.4,10030.5
55578,20221001115636,16.5,1007.0,78,165,11.4,0.9,10385.3
55585,20221001115636,15.1,1020.0,7,203,6.0,0.5,10435.8
55591,20221001115636,10.1,1021.9,82,241,7.0,0.7,10470.9
55598,20221001115636,11.7,1020.2,43,62,5.2,0.4,10154.4
55655,20221001115636,1.5,1005.3,62,261,12.1,0.6,10448.0
55664,20221001115636,21.8,1000.2,80,252,9.7,0.5,10458.1
55680,20221001115636,24.7,1011.3,55,4,10.2,0.4,10425.3
55681,20221001115636,2.0,1002.1,24,39,11.3,1.3,10304.2
55690,20221001115636,2.8,1014.3,64,293,10.8,0.0,10079.5
55696,20221001115636,28.3,1025.4,65,276,4.1,1.5,10215.9
55773,20221001115636,5.5,1004.9,18,258,8.2,0.7,10056.2
56106,20221001115636,5.3,1012.1,81,289,9.2,0.3,10089.3
56116,20221001115636,16.7,1022.0,86,184,10.0,0.9,10426.9
56137,20221001115636,32.7,1007.5,64,160,9.0,0.3,10498.0
56202,20221001115636,31.2,1008.2,71,224,1.1,0.7,10404.1
56223,20221001115636,30.4,1001.4,49,211,2.8,0.4,10412.8
56227,20221001115636,15.3,1008.3,74,318,0.6,1.0,10290.2
56312,20221001115636,10.7,1022.4,52,351,8.5,0.2,10403.2
56331,20221001115636,9.2,1016.1,74,170,12.3,0.3,10204.5
56434,20221001115636,24.9,1000.6,61,310,0.0,1.3,10029.4
51053,20221001115636,10.9,1014.9,7,171,7.5,1.1,10179.4
51059,20221001115636,11.5,1016.6,85,283,10.3,1.1,10190.1
51060,20221001115636,7.7,1015.2,80,347,10.0,0.0,10360.2
51068,20221001115636,31.4,1010.4,17,93,13.5,1.2,10461.0
51076,20221001115636,25.9,1019.4,10,88,13.1,0.3,10060.4
51087,20221001115636,22.8,1011.3,1,53,14.0,1.2,10374.7
51133,20221001115636,7.2,1017.7,52,3,7.6,0.6,10470.7
51156,20221001115636,17.9,1014.1,32,23,8.7,1.1,10067.7
51186,20221001115636,24.4,1006.8,13,252,11.9,1.4,10483.8
51232,20221001115636,19.1,1002.9,52,320,8.8,1.1,10236.9
51238,20221001115636,5.2,1004.8,43,185,6.0,0.9,10137.7
51241,20221001115636,6.8,1001.3,63,56,1.4,0.5,10028.3
51243,20221001115636,31.9,1004.8,88,158,2.3,0.4,10070.5
51288,20221001115636,1.1,1025.9,75,167,6.5,0.5,10500.0
51330,20221001115636,16.2,1008.6,66,223,1.9,0.3,10471.7
51334,20221001115636,21.8,1006.9,21,79,13.2,0.6,10426.0
51346,20221001115636,10.3,1016.6,7,323,12.1,0.1,10264.1
51358,20221001115636,23.2,1009.7,77,0,12.3,0.2,10318.3
51365,20221001115636,29.1,1004.0,52,334,1.1,1.2,10298.9
51367,20221001115636,15.7,1005.9,91,123,8.3,1.1,10233.6
51379,20221001115636,5.2,1017.8,22,227,12.1,1.5,10276.8
51431,20221001115636,7.2,1019.2,56,160,7.0,0.3,10036.6
51433,20221001115636,27.4,1008.4,25,104,11.4,0.7,10469.3
51437,20221001115636,30.8,1021.7,62,177,7.6,1.1,10376.6
51463,20221001115636,10.6,1020.2,7,158,5.8,0.7,10141.5
51467,20221001115636,15.2,1020.1,20,16,7.8,0.6,10104.3
51469,20221001115636,6.2,1010.3,2,146,14.2,1.0,10056.5
51470,20221001115636,16.1,1021.0,62,253,0.3,0.6,10185.6
51477,20221001115636,12.7,1010.6,67,269,8.8,0.0,10470.9
51495,20221001115636,3.9,1011.6,69,190,0.9,1.1,10077.3
51526,20221001115636,15.4,1007.6,75,280,12.4,0.8,10285.7
51542,20221001115636,18.6,1021.4,69,266,0.9,0.6,10050.8
51567,20221001115636,11.1,1020.6,6,32,13.2,1.5,10410.0
51573,20221001115636,20.7,1015.5,6,111,14.8,1.3,10217.6
51581,20221001115636,19.6,1006.3,60,206,12.9,1.0,10012.4
51628,20221001115636,34.4,1021.5,77,323,6.4,1.3,10221.3
51633,20221001115636,8.2,1025.9,13,48,3.7,0.9,10191.6
51639,20221001115636,6.8,1020.2,66,293,8.7,0.6,10268.2
51642,20221001115636,1.1,1005.9,71,16,5.7,1.3,10300.0
51644,20221001115636,19.6,1009.8,34,63,12.3,1.3,10297.8
51655,20221001115636,31.4,1008.1,20,125,3.7,1.1,10098.9
51656,20221001115636,10.5,1021.7,34,155,9.4,1.0,10112.7
51701,20221001115636,23.9,1020.9,57,160,1.5,0.6,10493.1
51704,20221001115636,0.1,1012.1,11,242,12.1,0.3,10398.9
51705,20221001115636,12.8,1011.8,24,154,11.1,1.0,10481.5
51709,20221001115636,2.6,1022.5,5,246,7.9,0.1,10477.3
51711,20221001115636,31.4,1016.8,14,128,10.9,1.3,10090.9
51716,20221001115636,14.6,1014.5,97,300,0.8,1.4,10308.6
51720,20221001115636,13.5,1005.7,20,216,5.7,0.2,10095.7
51730,20221001115636,22.8,1004.1,15,279,11.3,1.5,10393.7
51747,20221001115636,4.8,1022.3,71,207,9.8,1.5,10438.2
51765,20221001115636,4.9,1014.4,56,195,5.9,0.7,10285.7
51777,20221001115636,27.8,1004.2,50,60,11.1,0.4,10223.0
51804,20221001115636,33.3,1006.9,93,337,5.0,0.2,10032.0
51810,20221001115636,10.4,1019.7,7,69,13.8,1.2,10254.1
51811,20221001115636,6.5,1008.9,4,16,7.3,0.2,10326.6
51818,20221001115636,32.1,1022.9,72,3,11.9,0.0,10126.6
51828,20221001115636,4.8,1010.8,33,121,10.7,0.4,10446.7
51839,20221001115636,17.1,1025.3,99,185,11.2,0.8,10051.9
51855,20221001115636,31.3,1010.0,64,217,4.9,1.5,10016.8
51931,20221001115636,15.8,1013.2,21,36,8.9,0.7,10478.3
52101,20221001115636,17.3,1014.1,15,32,5.9,1.1,10165.9
52112,20221001115636,33.8,1020.5,84,30,11.0,0.6,10133.5
52118,20221001115636,34.0,1007.0,44,113,2.5,0.2,10405.4
52203,20221001115636,23.4,1015.7,100,158,5.5,0.8,10458.4
52313,20221001115636,16.9,1004.3,18,216,7.9,0.0,10144.6
56444,20221001115636,11.5,1017.3,47,229,11.0,0.5,10318.5
56533,20221001115636,23.3,1014.0,48,256,10.6,0.2,10171.9
56543,20221001115636,31.5,1025.8,85,10,3.0,1.5,10061.9
56548,20221001115636,29.6,1021.5,68,175,6.9,1.2,10095.0
56586,20221001115636,17.8,1019.5,45,211,5.3,0.2,10014.1
56643,20221001115636,19.5,1016.1,44,347,3.7,1.5,10052.9
56651,20221001115636,29.1,1026.2,5,138,14.0,0.8,10268.7
56664,20221001115636,8.8,1015.1,2,150,8.1,0.0,10332.7
56684,20221001115636,20.4,1014.6,42,21,7.7,0.5,10456.7
56739,20221001115636,5.9,1021.2,45,218,14.9,1.1,10483.5
56748,20221001115636,24.3,1009.2,73,111,7.0,0.5,10388.3
56751,20221001115636,32.4,1012.4,3,223,9.5,0.3,10361.8
56763,20221001115636,25.6,1015.7,45,19,3.5,0.1,10051.4
56768,20221001115636,23.5,1020.3,25,257,5.0,0.0,10250.4
56778,20221001115636,5.5,1018.0,38,287,14.4,0.9,10331.7
56786,20221001115636,1.6,1023.0,33,357,6.2,1.4,10432.5
56838,20221001115636,0.5,1008.8,11,198,7.0,1.4,10443.6
56856,20221001115636,9.6,1011.7,51,60,1.7,1.1,10063.3
56872,20221001115636,21.7,1006.4,17,19,10.9,0.1,10226.5
56875,20221001115636,13.2,1008.5,78,272,0.5,0.9,10377.6
56886,20221001115636,1.6,1022.2,15,247,4.0,0.4,10252.2
56946,20221001115636,9.5,1023.1,36,207,12.3,0.2,10493.2
56950,20221001115636,5.4,1006.5,57,199,6.4,0.1,10208.1
56951,20221001115636,28.3,1023.0,38,134,9.5,0.6,10197.2
56954,20221001115636,1.8,1008.5,9,340,12.2,1.4,10203.1
56959,20221001115636,10.8,1023.3,18,354,2.9,0.0,10275.1
56964,20221001115636,33.9,1025.4,82,186,11.1,0.5,10331.4
