Obtid,Time,TEMP,P,HUM,WDR,WS,R,VIZ
58519,20220917105757,2.5,1022.4,13,46,12.3,0.7,10116.5
58527,20220917105757,32.0,1020.5,97,285,0.3,0.1,10235.6
58600,20220917105757,1.6,1011.0,30,268,14.4,0.3,10219.6
58606,20220917105757,10.7,1016.2,65,43,5.8,0.5,10493.1
58608,20220917105757,15.4,1001.6,19,96,10.7,0.3,10425.5
58622,20220917105757,5.5,1024.8,53,355,8.0,0.5,10489.7
58626,20220917105757,17.9,1002.5,36,240,14.7,0.8,10376.6
58634,20220917105757,26.5,1013.2,85,345,11.4,1.2,10343.5
58637,20220917105757,1.5,1002.4,61,313,6.7,0.2,10219.2
58705,20220917105757,2.7,1007.8,44,217,6.1,0.8,10200.3
58715,20220917105757,17.1,1006.9,45,186,7.1,0.0,10108.1
58718,20220917105757,10.5,1021.3,47,163,5.0,1.4,10195.2
58806,20220917105757,1.6,1019.2,71,74,6.1,0.2,10063.3
58813,20220917105757,30.3,1018.7,9,115,12.6,0.3,10331.5
59092,20220917105757,20.3,1012.3,30,51,5.4,1.3,10177.4
59102,20220917105757,22.4,1025.2,29,95,5.6,0.6,10371.0
54236,20220917105757,18.2,1000.9,1,97,14.3,0.2,10474.6
54237,20220917105757,0.2,1023.4,11,197,11.8,0.2,10416.4
54243,20220917105757,4.4,1012.9,10,356,12.9,1.4,10140.4
54254,20220917105757,11.2,1005.3,29,309,2.1,0.4,10386.2
54259,20220917105757,30.6,1000.8,21,137,14.4,0.0,10102.1
54324,20220917105757,29.3,1013.9,39,34,5.0,0.5,10303.4
54326,20220917105757,4.6,1002.9,77,217,9.5,1.3,10355.2
54333,20220917105757,15.6,1024.2,25,169,9.1,0.0,10138.5
54334,20220917105757,32.6,1009.6,80,263,14.6,0.3,10063.5
54335,20220917105757,21.9,1016.1,100,359,1.5,1.0,10242.6
54337,20220917105757,16.2,1021.4,11,218,0.8,1.0,10236.7
54339,20220917105757,33.6,1003.6,61,51,10.3,0.4,10439.9
54342,20220917105757,18.6,1019.0,63,170,0.3,0.6,10092.6
54346,20220917105757,16.1,1005.3,91,281,1.5,1.3,10214.8
54349,20220917105757,34.6,1000.4,52,230,1.8,0.5,10383.2
54351,20220917105757,7.0,1005.6,96,145,12.7,1.1,10271.4
54353,20220917105757,12.1,1016.8,61,109,13.3,1.0,10150.2
54365,20220917105757,11.6,1022.1,98,158,1.0,1.1,10441.6
54452,20220917105757,9.1,1003.4,6,129,11.0,1.2,10438.5
54454,20220917105757,5.5,1019.4,100,132,7.2,0.2,10206.5
54455,20220917105757,24.5,1026.3,18,355,9.6,0.9,10056.9
54470,20220917105757,2.4,1001.4,57,149,1.8,0.2,10013.0
54471,20220917105757,12.1,1013.5,40,165,12.4,1.2,10077.4
54472,20220917105757,34.1,1001.4,27,198,7.5,0.5,10156.9
54476,20220917105757,28.1,1023.1,80,130,2.9,0.0,10002.3
54486,20220917105757,30.7,1017.0,2,250,2.6,0.6,10373.3
54493,20220917105757,16.7,1015.6,39,214,11.1,0.6,10121.3
54497,20220917105757,21.5,1017.8,47,275,8.5,0.8,10465.5
54563,20220917105757,32.0,1017.8,76,142,12.9,1.0,10461.1
54579,20220917105757,28.2,1023.9,2,29,7.9,0.3,10114.6
54584,20220917105757,31.2,1026.3,83,352,2.9,0.0,10104.0
54660,20220917105757,19.4,1023.7,7,218,8.3,0.4,10195.1
54662,20220917105757,7.3,1000.3,47,312,3.1,0.9,10291.3
50425,20220917105757,26.0,1017.1,12,162,13.5,1.3,10246.0
50434,20220917105757,17.0,1012.8,63,312,3.1,0.4,10199.0
50514,20220917105757,33.9,1013.6,3,72,12.1,0.0,10079.8
50527,20220917105757,30.4,1010.4,85,296,4.2,1.5,10459.8
50548,20220917105757,18.9,1022.6,8,249,8.8,1.5,10022.3
50603,20220917105757,22.7,1004.4,27,2,0.2,0.0,10369.3
50618,20220917105757,13.8,1026.1,43,295,0.4,0.8,10196.6
50632,20220917105757,18.8,1004.0,79,103,6.9,1.1,10264.3
50639,20220917105757,34.4,1000.3,21,200,0.6,0.7,10395.1
50727,20220917105757,30.5,1005.8,45,272,13.2,1.4,10291.2
50834,20220917105757,9.2,1013.2,33,219,14.8,0.6,10385.4
50838,20220917105757,31.4,1022.3,15,150,2.3,0.4,10216.7
50915,20220917105757,18.9,1004.6,26,99,0.9,0.5,10241.2
50924,20220917105757,21.2,1018.9,33,274,12.5,0.0,10177.1
52267,20220917105757,30.5,1017.0,5,324,11.2,0.0,10455.2
52495,20220917105757,6.0,1024.0,83,104,8.1,1.2,10277.8
52576,20220917105757,19.8,1006.2,13,241,5.4,0.1,10407.8
53068,20220917105757,16.9,1012.1,12,93,6.0,1.1,10447.9
53083,20220917105757,7.8,1006.6,39,195,12.3,0.7,10377.8
53149,20220917105757,1.9,1010.4,7,59,4.2,0.0,10439.4
53192,20220917105757,28.2,1024.1,63,271,13.1,1.4,10113.7
53195,20220917105757,19.4,1006.0,94,262,10.1,0.5,10199.1
53276,20220917105757,23.5,1018.0,37,61,12.4,1.4,10106.6
53336,20220917105757,30.1,1012.4,40,355,14.9,1.4,10148.5
53352,20220917105757,20.3,1012.9,51,6,12.1,1.3,10134.8
53362,20220917105757,18.0,1018.6,83,309,5.7,0.4,10007.6
53367,20220917105757,4.8,1020.3,80,184,3.5,0.3,10294.3
53391,20220917105757,8.2,1019.7,75,211,1.1,0.6,10081.6
53446,20220917105757,29.3,1008.0,33,215,4.6,1.5,10046.5
53463,20220917105757,15.0,1003.2,24,141,14.3,0.9,10138.7
53480,20220917105757,29.1,1016.6,55,43,6.6,1.3,10342.6
53502,20220917105757,3.7,1020.3,18,245,9.7,0.0,10457.2
53513,20220917105757,15.1,1001.3,75,103,12.0,1.1,10125.8
53529,20220917105757,25.9,1012.1,5,266,14.8,0.7,10163.8
53543,20220917105757,21.7,1023.7,23,48,6.6,0.0,10235.1
53547,20220917105757,15.7,1002.0,3,68,11.8,0.0,10241.7
53602,20220917105757,8.3,1008.9,83,316,2.4,0.1,10342.9
54012,20220917105757,31.2,1024.8,82,92,11.4,0.5,10065.3
54026,20220917105757,0.8,1003.6,11,297,9.9,0.0,10286.0
54027,20220917105757,2.8,1024.9,21,311,7.9,1.1,10087.8
54102,20220917105757,16.5,1017.5,47,165,11.1,0.8,10219.5
54115,20220917105757,29.4,1009.2,97,1,0.5,1.4,10075.9
54134,20220917105757,33.2,1016.7,45,95,8.4,1.0,10465.3
54135,20220917105757,17.8,1016.2,51,152,0.6,0.7,10364.1
54208,20220917105757,1.1,1019.3,48,147,14.5,0.9,10241.9
54213,20220917105757,30.1,1010.4,99,233,11.1,1.5,10217.9
54218,20220917105757,21.9,1018.5,20,108,4.2,1.1,10263.4
54226,20220917105757,27.0,1012.3,70,61,1.5,1.5,10164.8
53519,20220917105757,9.1,1015.9,22,121,4.4,0.8,10060.4
53612,20220917105757,11.4,1010.1,54,197,9.0,0.0,10241.7
53614,20220917105757,12.6,1022.4,69,280,12.4,0.8,10394.8
53615,20220917105757,0.4,1005.7,38,165,13.1,0.6,10072.7
53704,20220917105757,21.3,1002.9,25,242,12.4,1.3,10166.9
53705,20220917105757,1.8,1014.7,84,50,8.3,1.3,10495.2
53723,20220917105757,3.9,1013.3,3,299,4.2,1.4,10096.1
53806,20220917105757,4.9,1019.7,13,332,7.0,0.9,10412.1
53810,20220917105757,33.7,1005.2,37,91,8.7,1.2,10015.9
53817,20220917105757,7.4,1009.4,9,333,7.8,0.8,10310.7
53903,20220917105757,31.9,1020.5,56,41,12.8,0.5,10232.9
53910,20220917105757,3.8,1001.6,25,238,9.4,0.0,10372.6
51886,20220917105757,31.5,1004.3,1,319,14.7,0.8,10030.6
52602,20220917105757,1.8,1001.2,97,47,11.3,0.0,10451.9
52633,20220917105757,10.7,1007.7,29,217,3.7,1.1,10272.2
52645,20220917105757,2.2,1010.7,72,229,7.4,0.7,10159.5
52657,20220917105757,14.8,1004.9,99,346,2.4,1.0,10486.9
52707,20220917105757,1.8,1012.0,80,226,14.2,1.1,10223.6
52713,20220917105757,34.5,1019.1,91,198,8.8,0.3,10407.9
52737,20220917105757,11.8,1021.7,8,185,9.5,0.2,10213.8
52754,20220917105757,31.4,1007.1,15,201,11.2,0.0,10491.9
52765,20220917105757,16.9,1024.4,37,7,0.6,0.7,10143.7
52818,20220917105757,10.3,1012.8,24,133,12.9,0.1,10348.6
52825,20220917105757,25.4,1022.2,13,109,3.7,0.7,10047.6
52833,20220917105757,10.6,1019.4,35,285,7.7,0.8,10460.3
52836,20220917105757,13.5,1011.8,78,25,7.9,0.5,10177.4
52842,20220917105757,10.4,1023.0,51,234,12.5,0.5,10114.6
52856,20220917105757,33.9,1016.7,97,306,7.1,0.0,10358.3
52866,20220917105757,8.2,1006.7,23,224,7.8,0.4,10290.7
52868,20220917105757,12.1,1001.2,100,337,12.2,0.4,10172.0
52876,20220917105757,31.2,1017.8,61,137,7.4,1.4,10360.7
52908,20220917105757,28.9,1001.1,17,116,7.5,0.0,10107.7
52943,20220917105757,10.8,1001.7,10,29,10.1,1.2,10143.3
52955,20220917105757,2.3,1000.2,8,259,10.1,0.6,10299.7
52974,20220917105757,3.1,1015.9,65,245,3.2,0.4,10436.1
56004,20220917105757,10.0,1014.3,91,208,7.6,0.6,10228.0
56018,20220917105757,17.8,1014.2,99,312,9.4,0.7,10472.2
56021,20220917105757,0.3,1004.5,19,277,13.8,1.3,10264.5
56029,20220917105757,33.0,1003.8,6,245,12.7,1.3,10040.1
56033,20220917105757,7.2,1002.2,9,198,3.6,1.1,10023.5
56034,20220917105757,10.3,1021.7,91,316,8.0,1.2,10152.3
56043,20220917105757,25.9,1012.4,34,324,9.5,0.3,10213.4
56046,20220917105757,28.5,1001.1,70,28,1.9,0.7,10039.0
56065,20220917105757,7.4,1021.6,88,207,4.4,1.2,10294.6
56067,20220917105757,18.9,1015.0,52,236,0.4,0.5,10348.7
56125,20220917105757,16.6,1009.8,85,183,3.5,0.5,10497.2
56151,20220917105757,16.4,1008.1,41,159,0.2,1.3,10142.6
54715,20220917105757,14.4,1026.1,94,99,8.5,0.8,10469.6
54725,20220917105757,23.4,1006.8,5,313,7.5,0.3,10150.6
54727,20220917105757,28.2,1018.3,27,268,8.6,0.2,10185.0
54744,20220917105757,33.5,1006.5,23,227,5.1,1.0,10352.1
54751,20220917105757,25.1,1025.6,27,186,6.2,1.1,10393.1
54753,20220917105757,15.6,1008.0,76,28,3.4,0.7,10413.1
54764,20220917105757,18.5,1020.4,4,143,14.2,0.9,10196.3
54774,20220917105757,25.6,1018.1,48,86,2.1,1.4,10493.0
54776,20220917105757,3.3,1016.1,93,327,6.2,0.2,10436.2
54808,20220917105757,12.3,1023.3,51,106,9.8,1.4,10168.9
54823,20220917105757,24.6,1006.7,49,196,9.8,1.5,10189.3
54826,20220917105757,12.3,1018.9,52,243,7.6,1.5,10436.7
54836,20220917105757,25.9,1003.8,43,12,10.9,0.6,10134.7
54842,20220917105757,0.7,1006.6,6,11,14.9,1.1,10215.4
54843,20220917105757,34.1,1012.5,33,342,9.5,0.1,10251.5
54857,20220917105757,14.5,1022.3,19,276,7.3,1.3,10434.7
54863,20220917105757,5.7,1004.2,41,28,9.7,0.2,10125.9
54909,20220917105757,34.8,1020.4,73,101,7.5,0.1,10052.0
54916,20220917105757,4.6,1017.1,10,45,12.2,1.0,10398.8
54929,20220917105757,0.2,1004.2,39,12,11.5,0.4,10201.4
54936,20220917105757,20.4,1003.1,60,81,0.6,0.7,10009.6
54945,20220917105757,2.2,1007.9,15,190,0.5,0.2,10177.3
58034,20220917105757,9.0,1010.2,24,19,0.6,0.1,10281.3
53478,20220917105757,8.7,1019.9,97,179,0.6,1.0,10154.8
53487,20220917105757,32.0,1001.1,65,174,7.7,0.7,10273.9
53490,20220917105757,29.1,1010.2,50,269,6.1,0.4,10004.6
53564,20220917105757,23.1,1010.7,96,40,7.2,1.0,10268.5
53578,20220917105757,16.2,1021.0,49,40,3.4,0.8,10378.6
53579,20220917105757,16.4,1014.2,23,206,8.0,0.2,10144.9
53588,20220917105757,33.6,1006.9,40,285,14.1,0.9,10378.3
53594,20220917105757,16.9,1014.8,39,110,5.7,0.5,10415.9
53663,20220917105757,12.3,1003.8,83,319,5.9,1.5,10191.0
53664,20220917105757,27.4,1021.9,79,358,1.4,1.3,10285.6
53673,20220917105757,11.8,1006.1,37,146,10.5,1.1,10420.6
53687,20220917105757,4.8,1008.1,39,260,6.9,0.8,10409.7
53764,20220917105757,34.0,1015.1,46,218,1.7,1.1,10113.2
53772,20220917105757,5.0,1023.4,38,153,9.4,0.4,10395.8
53775,20220917105757,24.1,1022.3,68,6,6.4,0.3,10369.3
53787,20220917105757,8.3,1008.8,18,228,14.9,0.3,10171.1
53853,20220917105757,16.0,1013.4,44,210,4.7,0.4,10154.7
53859,20220917105757,11.6,1005.2,79,326,8.6,0.8,10284.4
53863,20220917105757,3.1,1010.8,84,272,1.1,0.3,10371.7
53868,20220917105757,32.1,1003.8,65,87,4.3,0.9,10037.7
53877,20220917105757,8.9,1003.1,90,6,7.2,0.8,10384.3
53882,20220917105757,11.5,1020.2,77,40,9.9,1.1,10382.9
53884,20220917105757,20.7,1003.5,8,140,11.3,1.4,10045.1
53959,20220917105757,22.0,1003.2,64,161,0.6,1.1,10340.3
53963,20220917105757,26.9,1005.5,70,286,14.9,1.0,10067.7
53968,20220917105757,2.9,1002.4,81,115,2.3,0.1,10291.9
53975,20220917105757,4.4,1017.6,24,52,9.1,1.0,10443.7
57052,20220917105757,12.4,1012.6,97,290,7.4,0.0,10422.0
53646,20220917105757,3.9,1008.9,85,263,10.0,0.9,10318.5
53651,20220917105757,6.7,1005.3,47,42,11.0,0.7,10240.6
53725,20220917105757,27.1,1025.8,59,98,5.6,0.5,10128.7
53735,20220917105757,15.3,1015.0,3,313,9.3,0.2,10351.1
53738,20220917105757,35.0,1021.5,71,299,5.2,0.3,10395.4
53740,20220917105757,11.7,1008.8,18,175,7.4,0.3,10469.1
53754,20220917105757,10.4,1011.9,100,211,13.2,0.9,10242.7
53845,20220917105757,12.8,1002.2,52,297,0.7,0.1,10147.2
53854,20220917105757,8.0,1021.1,30,230,1.8,0.4,10308.7
53929,20220917105757,15.4,1017.0,10,26,6.5,0.6,10377.1
53942,20220917105757,21.5,1003.6,12,337,13.8,1.0,10315.3
53948,20220917105757,21.9,1002.7,31,301,11.4,0.6,10391.1
53955,20220917105757,24.0,1002.4,46,237,4.5,0.6,10387.3
57003,20220917105757,6.2,1019.1,22,126,8.3,0.2,10158.4
57025,20220917105757,10.2,1020.8,47,272,0.2,0.5,10072.8
57028,20220917105757,32.6,1021.2,24,12,9.6,0.9,10292.1
57030,20220917105757,9.9,1023.9,29,166,7.9,0.1,10360.7
57034,20220917105757,27.8,1020.4,16,52,7.8,1.2,10351.3
57037,20220917105757,31.1,1006.9,97,24,12.9,1.4,10409.3
57046,20220917105757,34.4,1009.2,32,263,7.4,1.0,10386.7
57048,20220917105757,13.4,1002.3,14,222,5.3,0.5,10308.3
57049,20220917105757,31.3,1017.1,85,292,1.6,0.7,10177.1
57106,20220917105757,14.0,1014.3,89,307,5.7,0.0,10389.7
57124,20220917105757,0.4,1024.8,34,340,13.0,0.0,10269.2
57127,20220917105757,21.6,1018.4,84,6,13.7,0.5,10130.4
57131,20220917105757,7.9,1014.0,83,66,5.7,0.2,10257.6
57134,20220917105757,4.0,1015.3,97,151,5.8,0.4,10099.5
57140,20220917105757,27.5,1014.2,55,315,10.0,1.1,10047.3
57143,20220917105757,16.8,1023.3,24,67,12.7,0.2,10168.9
57144,20220917105757,33.7,1014.5,28,27,9.6,0.9,10079.1
57154,20220917105757,32.7,1005.7,78,338,9.5,1.3,10264.0
57211,20220917105757,20.2,1010.1,80,252,13.3,0.2,10292.4
57232,20220917105757,1.7,1002.6,8,284,12.7,0.2,10455.9
57238,20220917105757,0.3,1014.9,71,113,4.4,0.9,10300.4
57245,20220917105757,29.6,1026.1,20,225,13.3,0.8,10347.3
57343,20220917105757,21.5,1026.1,25,246,8.2,0.8,10121.4
58362,20220917105757,7.4,1009.5,92,298,6.3,1.0,10306.5
56038,20220917105757,12.1,1010.1,20,159,7.0,0.9,10223.1
56079,20220917105757,10.6,1013.1,58,149,4.2,0.8,10287.6
56144,20220917105757,24.8,1015.4,31,148,4.5,0.6,10413.1
56146,20220917105757,8.2,1025.0,59,334,5.0,0.1,10449.8
56152,20220917105757,25.5,1006.4,61,176,8.2,1.5,10182.3
56167,20220917105757,11.9,1022.8,81,161,0.6,0.5,10315.7
56172,20220917105757,13.0,1016.4,37,207,8.8,0.6,10042.6
56173,20220917105757,10.8,1018.8,88,215,8.3,0.5,10059.2
56178,20220917105757,6.0,1023.1,56,180,4.7,0.7,10184.1
56182,20220917105757,21.7,1005.6,13,244,6.6,0.4,10464.2
56187,20220917105757,28.5,1003.9,88,134,14.5,0.8,10059.0
56188,20220917105757,13.6,1016.4,42,82,6.7,0.8,10043.9
56196,20220917105757,33.5,1016.0,100,179,7.3,1.4,10088.1
56247,20220917105757,1.7,1015.8,48,63,12.1,0.7,10369.5
56251,20220917105757,15.4,1004.8,98,41,13.5,0.4,10144.7
56257,20220917105757,2.3,1009.7,90,258,10.7,0.6,10014.9
56287,20220917105757,25.0,1017.6,83,189,3.8,0.5,10352.1
56357,20220917105757,4.7,1016.5,60,37,11.5,1.1,10133.9
56374,20220917105757,26.7,1023.3,32,214,7.2,0.8,10398.6
56385,20220917105757,30.4,1001.7,24,111,8.1,0.4,10143.8
56386,20220917105757,22.4,1013.2,3,347,1.0,0.4,10041.9
56459,20220917105757,15.4,1013.0,18,174,11.0,0.8,10080.2
56462,20220917105757,24.0,1014.0,44,244,0.4,0.7,10371.1
56475,20220917105757,4.7,1023.5,80,207,7.4,0.2,10353.8
56479,20220917105757,26.4,1001.9,93,306,11.8,0.7,10338.3
56485,20220917105757,7.2,1026.3,63,242,5.3,1.5,10056.4
56492,20220917105757,25.7,1007.2,1,163,14.5,0.4,10303.5
56565,20220917105757,8.0,1007.1,99,269,2.6,1.3,10159.3
56571,20220917105757,27.9,1010.7,99,309,0.1,1.1,10477.6
56666,20220917105757,14.7,1009.3,22,21,12.3,1.1,10368.6
56671,20220917105757,10.2,1018.9,33,294,7.1,0.5,10193.6
57206,20220917105757,19.2,1013.7,46,117,10.0,1.1,10100.4
57237,20220917105757,33.6,1000.6,15,309,10.3,0.1,10226.0
57306,20220917105757,1.2,1003.8,47,177,9.6,0.7,10448.0
57313,20220917105757,27.7,1016.2,66,118,1.6,0.6,10224.6
57314,20220917105757,31.3,1007.8,83,146,6.0,1.5,10192.3
57328,20220917105757,31.3,1002.8,23,278,14.6,0.8,10403.6
57405,20220917105757,1.2,1000.3,63,157,11.3,0.8,10493.4
57411,20220917105757,7.7,1013.7,17,263,2.9,0.9,10454.3
57503,20220917105757,34.9,1006.6,79,267,6.4,0.9,10042.9
57604,20220917105757,34.4,1012.5,21,358,11.3,0.6,10038.9
57608,20220917105757,8.8,1023.3,2,260,3.8,0.7,10218.1
54525,20220917105757,13.1,1024.4,4,233,0.3,1.1,10013.0
54527,20220917105757,0.1,1010.0,31,62,3.8,0.0,10437.3
54623,20220917105757,20.5,1015.1,15,61,1.2,1.1,10240.3
55228,20220917105757,13.7,1022.4,2,197,6.4,1.0,10110.0
55248,20220917105757,27.2,1013.5,68,7,4.1,1.0,10325.3
55279,20220917105757,11.1,1015.1,70,130,10.1,0.7,10395.4
55294,20220917105757,9.7,1016.1,35,174,3.3,0.8,10216.5
55299,20220917105757,23.4,1026.0,49,72,6.7,0.1,10114.2
55437,20220917105757,24.3,1014.6,60,38,11.8,1.0,10119.1
55472,20220917105757,22.6,1011.7,19,175,4.8,0.7,10450.6
55493,20220917105757,13.5,1022.7,50,213,5.3,1.1,10275.5
55569,20220917105757,2.9,1022.4,16,153,7.1,1.5,10067.0
55578,20220917105757,7.3,1015.4,68,74,11.7,1.4,10185.5
55585,20220917105757,25.4,1012.8,11,118,6.1,0.4,10316.5
55591,20220917105757,4.4,1019.1,43,205,6.3,0.7,10391.0
55598,20220917105757,17.3,1016.9,98,165,6.5,0.5,10352.5
55655,20220917105757,28.0,1003.5,97,19,4.7,0.8,10411.9
55664,20220917105757,29.3,1006.9,18,32,0.3,0.3,10313.6
55680,20220917105757,6.1,1022.4,8,67,13.0,0.9,10068.9
55681,20220917105757,32.0,1025.8,3,114,2.2,0.8,10283.2
55690,20220917105757,7.2,1009.7,10,305,9.9,1.4,10293.1
55696,20220917105757,10.2,1018.7,10,295,6.6,1.5,10282.9
55773,20220917105757,34.8,1023.8,71,335,1.8,0.1,10098.5
56106,20220917105757,18.2,1011.9,8,296,7.2,1.4,10068.0
56116,20220917105757,6.2,1022.2,82,195,8.1,1.4,10260.6
56137,20220917105757,10.9,1022.3,18,131,2.2,1.0,10264.6
56202,20220917105757,32.6,1012.5,66,330,11.6,1.5,10075.4
56223,20220917105757,22.4,1012.5,14,26,4.4,0.8,10407.3
56227,20220917105757,6.3,1006.0,97,96,9.4,1.3,10097.2
56312,20220917105757,22.9,1004.0,64,348,12.0,0.0,10338.1
56331,20220917105757,5.3,1012.6,38,314,1.6,0.2,10458.1
56434,20220917105757,12.3,1011.0,95,318,0.5,0.3,10369.1
51053,20220917105757,32.3,1001.3,92,231,11.0,0.0,10135.6
51059,20220917105757,31.6,1018.7,91,230,3.9,0.9,10377.1
51060,20220917105757,15.4,1010.3,82,205,14.9,0.2,10423.9
51068,20220917105757,19.5,1021.8,36,290,11.5,0.2,10262.2
51076,20220917105757,17.5,1023.4,78,273,11.9,1.3,10268.6
51087,20220917105757,19.7,1022.1,84,315,8.0,0.1,10462.0
51133,20220917105757,27.0,1009.5,9,62,11.8,0.5,10080.7
51156,20220917105757,11.1,1009.2,79,35,13.7,0.5,10450.5
51186,20220917105757,15.3,1006.5,58,94,3.7,0.7,10044.3
51232,20220917105757,7.5,1003.0,96,146,12.1,0.6,10483.5
51238,20220917105757,2.4,1018.2,40,103,13.7,1.1,10218.4
51241,20220917105757,7.9,1014.0,45,215,5.4,0.2,10458.5
51243,20220917105757,7.5,1001.3,48,345,8.5,1.3,10187.4
51288,20220917105757,28.1,1005.6,71,339,10.6,0.5,10033.3
51330,20220917105757,15.3,1023.4,92,60,5.6,1.0,10127.1
51334,20220917105757,29.9,1004.6,62,322,12.3,0.2,10398.4
51346,20220917105757,24.5,1020.5,41,203,11.8,1.1,10005.8
51358,20220917105757,24.0,1005.8,93,296,9.4,0.3,10024.0
51365,20220917105757,22.2,1018.4,78,141,8.4,0.4,10166.4
51367,20220917105757,11.0,1019.0,71,146,13.3,1.5,10161.1
51379,20220917105757,0.5,1017.4,19,358,2.0,1.0,10400.1
51431,20220917105757,21.7,1013.4,36,214,0.0,1.1,10003.8
51433,20220917105757,33.4,1005.9,83,159,2.9,1.1,10264.1
51437,20220917105757,12.2,1017.4,47,185,8.1,0.4,10309.2
51463,20220917105757,32.6,1021.2,33,177,4.3,1.4,10240.7
51467,20220917105757,32.1,1025.2,82,6,6.2,0.0,10197.5
51469,20220917105757,13.4,1020.1,76,358,4.0,1.4,10102.2
51470,20220917105757,9.0,1018.6,43,84,0.1,0.0,10467.1
51477,20220917105757,14.6,1000.9,83,183,6.1,1.0,10369.6
51495,20220917105757,15.2,1003.7,48,130,12.9,0.9,10063.5
51526,20220917105757,6.6,1007.0,29,27,4.1,0.8,10074.4
51542,20220917105757,15.2,1004.1,28,233,8.7,0.9,10214.2
51567,20220917105757,15.8,1024.2,81,87,2.3,0.6,10010.8
51573,20220917105757,14.5,1006.8,11,270,9.7,0.5,10479.3
51581,20220917105757,10.8,1003.8,41,154,8.6,1.3,10236.7
51628,20220917105757,11.3,1004.9,53,13,14.5,1.5,10150.4
51633,20220917105757,7.4,1024.5,58,267,6.7,0.9,10110.5
51639,20220917105757,31.9,1015.1,89,338,13.1,1.4,10478.2
51642,20220917105757,14.6,1006.4,86,252,9.8,0.9,10467.5
51644,20220917105757,28.3,1025.3,21,295,2.9,1.2,10045.0
51655,20220917105757,17.8,1013.3,97,1,1.3,0.1,10418.1
51656,20220917105757,19.8,1016.4,99,274,9.7,1.4,10076.0
51701,20220917105757,8.4,1010.6,25,201,4.5,0.5,10459.3
51704,20220917105757,19.8,1006.7,61,11,3.7,0.8,10363.1
51705,20220917105757,1.9,1022.9,77,143,1.9,1.2,10472.6
51709,20220917105757,10.4,1024.4,49,14,2.5,0.2,10034.6
51711,20220917105757,1.1,1026.2,45,192,6.8,0.0,10339.7
51716,20220917105757,2.4,1019.5,88,301,11.9,0.3,10078.1
51720,20220917105757,6.4,1014.9,41,155,9.3,0.4,10108.0
51730,20220917105757,9.1,1020.5,28,256,7.1,0.8,10462.4
51747,20220917105757,8.7,1017.9,55,60,5.7,1.0,10447.3
51765,20220917105757,3.6,1015.0,87,283,10.2,0.6,10471.3
51777,20220917105757,34.1,1008.0,99,280,0.9,0.6,10301.0
51804,20220917105757,31.0,1014.1,31,48,9.8,1.0,10274.1
51810,20220917105757,21.5,1026.3,79,219,1.2,0.4,10479.1
51811,20220917105757,26.8,1001.2,12,231,5.3,0.2,10295.6
51818,20220917105757,16.7,1023.1,52,39,5.1,1.3,10304.7
51828,20220917105757,28.4,1021.1,71,349,4.9,0.9,10007.7
51839,20220917105757,33.4,1019.6,7,270,0.1,1.3,10342.3
51855,20220917105757,2.0,1025.9,29,217,0.2,0.4,10030.5
51931,20220917105757,31.7,1005.2,87,194,7.0,1.4,10355.1
52101,20220917105757,27.7,1007.6,57,46,3.3,1.1,10376.8
52112,20220917105757,35.0,1017.0,47,244,14.1,0.0,10273.1
52118,20220917105757,29.2,1004.4,45,357,5.9,0.4,10182.0
52203,20220917105757,18.5,1021.8,39,32,11.0,0.9,10119.5
52313,20220917105757,15.7,1015.0,33,316,0.6,1.2,10050.3
56444,20220917105757,21.4,1017.2,51,286,14.7,0.0,10188.9
56533,20220917105757,4.6,1004.3,65,174,9.2,0.0,10074.3
56543,20220917105757,8.3,1007.2,43,196,0.5,0.1,10436.8
56548,20220917105757,27.9,1025.6,28,40,2.1,1.1,10378.8
56586,20220917105757,12.3,1022.6,52,149,6.9,1.3,10045.1
56643,20220917105757,32.2,1017.7,58,189,0.5,0.9,10175.9
56651,20220917105757,2.8,1000.9,40,211,12.1,1.0,10100.5
56664,20220917105757,34.8,1001.8,61,24,2.1,1.1,10085.4
56684,20220917105757,4.8,1016.5,54,241,10.1,1.2,10033.7
56739,20220917105757,13.7,1018.3,90,71,1.0,0.6,10020.3
56748,20220917105757,4.2,1024.0,48,52,10.6,0.7,10336.0
56751,20220917105757,22.7,1012.4,36,53,13.4,0.3,10239.8
56763,20220917105757,18.5,1012.1,48,159,13.6,0.4,10173.3
56768,20220917105757,18.6,1009.7,16,70,6.5,0.0,10029.7
56778,20220917105757,3.6,1019.0,54,330,12.7,0.8,10147.2
56786,20220917105757,26.6,1012.4,23,250,10.8,0.5,10412.0
56838,20220917105757,31.8,1016.6,18,269,9.2,1.2,10094.2
56856,20220917105757,29.8,1006.7,74,59,12.4,0.4,10064.9
56872,20220917105757,10.8,1023.6,83,16,0.3,0.7,10202.0
56875,20220917105757,22.4,1012.3,13,355,7.7,0.6,10060.6
56886,20220917105757,2.5,1025.8,46,44,0.1,1.0,10135.6
56946,20220917105757,33.1,1003.7,87,35,9.6,0.3,10454.2
56950,20220917105757,18.1,1002.1,29,199,5.0,0.7,10182.0
56951,20220917105757,33.5,1017.5,34,146,14.0,0.9,10389.2
56954,20220917105757,6.9,1013.7,32,238,2.7,0.8,10493.9
56959,20220917105757,29.6,1005.0,81,24,6.9,0.3,10355.6
56964,20220917105757,32.1,1013.8,100,347,3.2,0.3,10130.8
