站点代码, 数据时间, 气温, 气压, 相对湿度, 风向, 风速, 降雨量, 能见度
58507,20220523065472,15.7,1004.0,56,69,0.4,0.0,10477.6
58519,20220523065472,30.6,1013.5,32,137,12.4,0.6,10014.2
58527,20220523065472,16.2,1012.7,18,194,8.2,0.3,10159.4
58600,20220523065472,25.8,1020.8,36,26,6.2,0.5,10070.3
58606,20220523065472,30.3,1019.2,8,173,7.2,0.6,10381.9
58608,20220523065472,22.7,1004.8,62,171,11.0,0.0,10410.0
58622,20220523065472,12.1,1018.6,44,3,4.8,0.0,10155.3
58626,20220523065472,22.7,1022.1,3,312,13.9,0.1,10356.1
58634,20220523065472,25.2,1017.3,11,265,9.0,0.5,10196.3
58637,20220523065472,24.7,1003.2,6,51,10.7,1.0,10060.1
58705,20220523065472,33.1,1012.5,15,83,6.1,0.1,10091.1
58715,20220523065472,10.8,1006.2,16,315,1.8,0.1,10453.6
58718,20220523065472,8.0,1019.4,70,42,12.2,1.5,10396.1
58806,20220523065472,10.8,1012.8,79,328,8.2,1.1,10252.0
58813,20220523065472,3.3,1022.6,87,128,11.3,0.5,10213.3
59092,20220523065472,12.1,1000.7,83,209,8.4,0.6,10310.7
59102,20220523065472,4.3,1014.9,44,213,7.8,0.4,10105.6
54236,20220523065472,1.2,1015.8,76,246,9.1,0.5,10364.5
54237,20220523065472,25.6,1002.8,20,235,4.1,1.3,10279.8
54243,20220523065472,7.9,1024.7,41,261,7.5,1.0,10327.0
54254,20220523065472,11.2,1013.2,7,336,4.2,0.1,10033.1
54259,20220523065472,23.4,1026.0,10,103,10.8,0.0,10122.0
54324,20220523065472,8.7,1019.9,89,208,2.9,0.7,10246.8
54326,20220523065472,7.9,1021.9,20,246,13.1,0.7,10411.5
54333,20220523065472,31.8,1017.4,83,170,10.6,0.5,10459.3
54334,20220523065472,1.3,1017.2,20,21,10.8,0.4,10373.3
54335,20220523065472,24.9,1003.9,38,228,0.3,1.4,10115.3
54337,20220523065472,8.6,1012.7,93,64,0.6,0.7,10176.9
54339,20220523065472,17.2,1006.7,44,290,1.1,0.5,10454.9
54342,20220523065472,19.3,1013.6,11,70,11.1,0.6,10211.3
54346,20220523065472,34.2,1018.0,36,337,12.7,0.0,10438.6
54349,20220523065472,26.0,1004.0,7,327,3.8,0.2,10351.4
54351,20220523065472,21.0,1007.1,55,128,9.3,0.1,10183.2
54353,20220523065472,6.2,1018.0,12,325,9.1,1.4,10420.8
54365,20220523065472,30.5,1013.9,87,143,1.6,0.5,10209.3
54452,20220523065472,26.3,1023.3,24,198,5.0,0.9,10052.2
54454,20220523065472,31.1,1016.7,17,79,9.8,0.3,10156.9
54455,20220523065472,11.6,1007.0,19,257,4.7,0.2,10241.3
54470,20220523065472,34.7,1020.4,71,175,11.0,0.8,10472.4
54471,20220523065472,18.0,1011.2,85,352,13.2,0.7,10174.1
54472,20220523065472,18.8,1016.3,96,113,7.0,1.5,10129.3
54476,20220523065472,9.4,1019.1,92,201,10.9,1.0,10263.1
54486,20220523065472,21.3,1012.7,86,47,9.6,0.3,10308.9
54493,20220523065472,34.4,1010.8,67,234,14.7,1.4,10119.3
54497,20220523065472,8.1,1022.4,61,214,4.7,1.1,10001.2
54563,20220523065472,7.7,1019.1,52,180,0.9,1.4,10308.6
54579,20220523065472,1.1,1020.9,65,79,4.6,0.1,10349.0
54584,20220523065472,32.8,1005.8,74,40,12.4,0.3,10192.3
54660,20220523065472,18.7,1017.1,98,303,5.0,1.4,10175.0
54662,20220523065472,7.8,1020.7,57,110,14.0,0.3,10217.8
50425,20220523065472,3.4,1019.1,17,342,0.6,0.9,10340.0
50434,20220523065472,11.2,1005.9,81,7,9.3,0.9,10432.3
50514,20220523065472,10.3,1006.0,39,128,13.6,0.8,10416.0
50527,20220523065472,12.1,1004.6,61,217,1.5,0.0,10166.3
50548,20220523065472,4.5,1016.8,22,358,2.5,1.0,10147.5
50603,20220523065472,26.5,1011.6,87,285,0.7,1.4,10351.4
50618,20220523065472,6.7,1003.8,33,107,11.8,1.4,10029.7
50632,20220523065472,23.1,1022.8,52,224,0.6,0.0,10411.4
50639,20220523065472,25.0,1019.0,93,320,0.4,0.9,10018.7
50727,20220523065472,27.0,1005.5,23,344,12.8,1.2,10241.1
50834,20220523065472,2.2,1016.1,35,296,10.0,1.4,10397.8
50838,20220523065472,7.5,1004.5,17,225,4.9,0.3,10324.9
50915,20220523065472,8.9,1022.1,55,339,6.2,0.2,10311.3
50924,20220523065472,19.0,1026.4,50,161,12.1,0.4,10029.5
52267,20220523065472,4.4,1011.4,67,138,6.3,0.0,10422.7
52495,20220523065472,9.8,1017.5,35,155,6.1,0.6,10435.1
52576,20220523065472,21.6,1018.0,35,269,10.3,0.9,10181.3
53068,20220523065472,8.5,1013.9,13,185,10.5,0.6,10355.3
53083,20220523065472,15.9,1024.8,4,221,2.2,0.2,10326.9
53149,20220523065472,13.4,1012.9,98,322,9.5,0.8,10397.7
53192,20220523065472,1.3,1002.4,4,2,5.6,0.1,10049.4
53195,20220523065472,11.8,1012.7,45,167,7.4,0.5,10184.5
53276,20220523065472,15.8,1000.3,4,180,1.1,1.5,10334.1
53336,20220523065472,7.0,1001.1,13,133,0.5,1.0,10412.5
53352,20220523065472,15.7,1011.4,18,240,3.0,0.0,10054.5
53362,20220523065472,27.3,1015.4,27,247,14.6,0.2,10208.0
53367,20220523065472,16.6,1023.6,44,152,5.4,0.3,10084.6
53391,20220523065472,3.5,1008.6,7,23,8.9,1.4,10007.9
53446,20220523065472,31.3,1014.2,56,307,12.8,0.1,10122.5
53463,20220523065472,32.1,1022.4,91,268,6.5,0.8,10076.2
53480,20220523065472,22.8,1005.5,26,266,12.2,0.1,10251.5
53502,20220523065472,11.0,1009.6,4,324,7.4,1.3,10319.1
53513,20220523065472,24.8,1026.1,76,39,6.6,0.2,10075.1
53529,20220523065472,34.7,1009.9,67,225,0.9,1.2,10357.5
53543,20220523065472,8.1,1017.9,53,120,11.6,1.0,10242.1
53547,20220523065472,20.5,1014.7,66,325,1.5,0.4,10206.2
53602,20220523065472,23.7,1006.8,9,206,6.7,0.3,10097.7
54012,20220523065472,18.7,1009.2,25,199,12.7,1.4,10280.8
54026,20220523065472,17.6,1009.3,43,14,12.4,0.7,10474.9
54027,20220523065472,23.4,1022.5,83,141,7.2,0.7,10273.1
54102,20220523065472,7.0,1013.7,8,280,10.7,0.7,10249.3
54115,20220523065472,10.8,1000.5,4,59,6.7,0.3,10089.3
54134,20220523065472,3.3,1014.6,29,254,7.1,1.0,10044.4
54135,20220523065472,6.6,1002.2,57,38,4.2,0.6,10446.3
54208,20220523065472,26.8,1016.1,18,185,11.5,0.8,10246.7
54213,20220523065472,24.1,1018.3,76,329,9.5,0.3,10019.1
54218,20220523065472,28.0,1021.5,1,161,13.2,1.2,10163.1
54226,20220523065472,6.5,1003.2,49,301,7.2,0.0,10279.7
53519,20220523065472,21.7,1021.3,63,25,9.2,1.1,10436.6
53612,20220523065472,3.0,1000.7,81,100,5.2,0.3,10010.0
53614,20220523065472,28.2,1003.6,92,211,4.7,1.1,10267.3
53615,20220523065472,10.5,1007.8,73,96,7.7,0.0,10241.6
53704,20220523065472,19.8,1009.4,29,128,2.9,1.4,10495.7
53705,20220523065472,12.7,1025.3,48,329,8.2,0.7,10487.6
53723,20220523065472,17.6,1021.3,44,161,2.1,0.6,10103.7
53806,20220523065472,31.4,1019.9,70,291,0.4,1.3,10003.4
53810,20220523065472,1.3,1024.4,78,283,4.5,1.0,10166.9
53817,20220523065472,18.8,1012.5,9,98,12.4,0.0,10001.1
53903,20220523065472,25.7,1017.0,93,333,2.0,1.2,10134.9
53910,20220523065472,7.5,1004.2,20,162,5.2,0.5,10397.9
51886,20220523065472,16.4,1008.7,3,130,4.6,0.3,10121.0
52602,20220523065472,1.7,1013.9,82,150,4.0,1.4,10459.5
52633,20220523065472,18.3,1002.5,100,294,13.5,1.1,10033.0
52645,20220523065472,28.3,1004.9,95,340,5.4,1.3,10385.0
52657,20220523065472,22.9,1015.1,29,274,8.9,0.6,10295.6
52707,20220523065472,28.0,1013.4,36,53,5.3,0.4,10404.6
52713,20220523065472,24.4,1006.8,24,301,6.0,0.6,10194.0
52737,20220523065472,8.0,1014.0,4,246,9.7,0.9,10195.4
52754,20220523065472,2.5,1003.5,21,9,7.1,1.3,10348.7
52765,20220523065472,32.2,1010.8,33,340,4.9,0.3,10217.5
52818,20220523065472,25.3,1001.4,37,90,14.4,0.7,10004.7
52825,20220523065472,25.4,1022.0,1,145,0.0,0.3,10256.9
52833,20220523065472,18.7,1019.8,70,210,12.0,0.1,10445.5
52836,20220523065472,20.9,1002.2,36,172,2.8,1.5,10318.0
52842,20220523065472,30.2,1020.2,38,292,2.1,1.3,10102.8
52856,20220523065472,22.9,1017.1,48,24,2.1,0.3,10142.7
52866,20220523065472,24.7,1008.7,93,343,0.7,0.9,10264.7
52868,20220523065472,20.8,1002.5,86,229,4.9,0.4,10257.7
52876,20220523065472,29.0,1012.2,78,35,12.6,1.0,10196.3
52908,20220523065472,21.7,1002.1,23,87,7.9,0.5,10068.2
52943,20220523065472,9.7,1015.8,26,315,12.3,0.9,10454.6
52955,20220523065472,16.6,1008.3,25,130,14.0,0.1,10320.9
52974,20220523065472,20.4,1014.4,5,27,6.8,0.1,10410.7
56004,20220523065472,23.4,1007.4,14,64,9.0,0.4,10440.9
56018,20220523065472,10.6,1025.4,60,201,3.0,0.8,10290.1
56021,20220523065472,22.2,1003.0,48,163,14.0,1.1,10325.7
56029,20220523065472,11.5,1021.2,25,50,11.3,1.2,10447.3
56033,20220523065472,21.7,1025.8,16,8,1.2,0.8,10072.2
56034,20220523065472,7.0,1004.8,89,255,2.8,1.5,10399.6
56043,20220523065472,3.2,1012.5,46,353,14.1,1.2,10256.3
56046,20220523065472,30.5,1012.7,95,104,14.9,0.6,10035.0
56065,20220523065472,12.7,1019.4,76,45,1.2,0.2,10446.4
56067,20220523065472,12.1,1022.5,100,171,13.9,1.5,10277.6
56125,20220523065472,5.7,1023.9,56,269,7.4,0.0,10323.2
56151,20220523065472,8.4,1013.6,43,181,1.3,0.4,10393.0
54715,20220523065472,1.9,1021.0,52,18,10.6,1.4,10068.2
54725,20220523065472,21.4,1019.8,51,135,9.0,1.3,10375.8
54727,20220523065472,24.1,1018.0,87,350,3.1,0.1,10352.7
54744,20220523065472,23.6,1020.1,74,185,14.4,1.2,10094.2
54751,20220523065472,11.0,1015.9,92,64,5.9,0.2,10044.9
54753,20220523065472,20.2,1017.0,28,208,4.0,0.9,10005.2
54764,20220523065472,30.2,1016.8,15,172,2.0,0.0,10188.2
54774,20220523065472,13.3,1000.1,95,0,4.2,0.0,10041.0
54776,20220523065472,5.1,1019.8,65,276,9.2,1.1,10269.4
54808,20220523065472,26.4,1004.0,77,241,2.2,1.1,10392.6
54823,20220523065472,5.7,1008.4,46,314,1.4,0.3,10056.7
54826,20220523065472,14.2,1009.2,22,266,10.8,0.0,10465.9
54836,20220523065472,29.8,1012.3,37,268,12.8,1.2,10117.6
54842,20220523065472,3.7,1000.7,11,56,10.9,1.4,10438.1
54843,20220523065472,7.8,1018.3,60,187,2.7,0.4,10069.9
54857,20220523065472,29.0,1022.6,100,187,3.0,0.5,10395.3
54863,20220523065472,30.0,1017.6,65,92,12.9,0.4,10410.8
54909,20220523065472,2.3,1023.9,70,49,6.4,0.7,10208.3
54916,20220523065472,10.7,1014.4,57,57,11.4,0.7,10082.3
54929,20220523065472,25.6,1020.4,46,114,9.0,0.5,10057.0
54936,20220523065472,27.6,1023.0,81,250,11.1,1.2,10141.9
54945,20220523065472,2.8,1006.6,35,301,10.5,0.0,10056.6
58034,20220523065472,28.3,1022.2,89,335,10.9,0.4,10319.4
53478,20220523065472,13.6,1022.9,58,87,13.8,1.4,10045.7
53487,20220523065472,20.5,1005.8,68,92,2.3,0.3,10429.6
53490,20220523065472,3.0,1026.1,17,328,14.7,0.2,10080.7
53564,20220523065472,6.4,1016.3,13,204,4.8,1.2,10318.9
53578,20220523065472,25.0,1002.1,76,170,6.5,0.8,10237.6
53579,20220523065472,17.7,1019.9,4,265,9.2,0.2,10186.0
53588,20220523065472,24.9,1010.7,52,196,11.8,0.7,10409.0
53594,20220523065472,30.5,1012.6,19,81,8.0,1.4,10112.6
53663,20220523065472,20.7,1023.0,69,277,13.8,0.4,10364.3
53664,20220523065472,33.8,1014.3,70,38,11.9,1.2,10339.1
53673,20220523065472,16.8,1024.1,33,334,1.8,0.7,10156.8
53687,20220523065472,11.6,1006.2,28,25,7.5,1.0,10141.6
53764,20220523065472,34.4,1021.0,77,65,1.7,0.9,10479.5
53772,20220523065472,33.8,1012.3,95,80,12.3,1.5,10498.1
53775,20220523065472,24.6,1001.4,66,259,8.7,0.1,10044.6
53787,20220523065472,12.4,1016.4,84,24,3.8,1.1,10191.4
53853,20220523065472,6.9,1022.1,82,89,4.1,0.5,10409.8
53859,20220523065472,10.8,1019.6,34,176,10.1,0.7,10404.6
53863,20220523065472,30.3,1008.4,48,250,8.3,0.5,10084.8
53868,20220523065472,5.2,1004.2,75,329,9.7,0.9,10237.0
53877,20220523065472,33.7,1021.2,28,91,13.3,0.0,10245.9
53882,20220523065472,21.5,1005.5,81,8,12.8,0.1,10151.1
53884,20220523065472,8.0,1018.8,86,237,13.7,0.1,10123.5
53959,20220523065472,8.7,1002.8,61,76,1.2,0.2,10359.5
53963,20220523065472,12.8,1007.8,3,169,1.6,0.2,10385.4
53968,20220523065472,20.1,1005.4,74,0,11.4,0.9,10263.4
53975,20220523065472,6.1,1003.9,78,157,11.4,0.2,10109.3
57052,20220523065472,9.8,1024.7,66,156,14.7,1.3,10345.8
53646,20220523065472,20.5,1026.4,2,81,0.4,1.2,10465.4
53651,20220523065472,3.5,1015.3,72,244,3.2,0.0,10131.8
53725,20220523065472,2.5,1026.2,78,14,7.1,1.4,10340.8
53735,20220523065472,7.1,1004.0,58,68,7.0,1.4,10043.6
53738,20220523065472,1.9,1021.4,42,107,6.0,0.7,10116.5
53740,20220523065472,1.3,1020.1,72,47,14.1,1.4,10074.2
53754,20220523065472,20.7,1005.6,20,266,9.5,0.4,10094.1
53845,20220523065472,0.1,1005.7,96,223,12.3,0.8,10124.3
53854,20220523065472,14.3,1001.1,61,252,2.5,0.6,10367.9
53929,20220523065472,31.1,1006.1,94,352,10.2,0.4,10380.2
53942,20220523065472,26.2,1021.6,55,242,0.4,0.9,10197.3
53948,20220523065472,15.0,1012.7,22,257,7.4,0.1,10424.5
53955,20220523065472,16.8,1001.6,16,194,4.8,0.8,10064.9
57003,20220523065472,16.7,1006.9,52,45,13.5,0.4,10162.7
57025,20220523065472,14.5,1003.0,61,164,12.1,1.4,10436.0
57028,20220523065472,18.2,1009.6,8,96,1.3,0.9,10346.7
57030,20220523065472,11.3,1017.8,66,81,2.1,0.5,10133.6
57034,20220523065472,31.6,1018.1,48,277,4.5,1.0,10454.1
57037,20220523065472,33.9,1012.9,84,169,5.4,1.1,10074.2
57046,20220523065472,7.2,1010.4,64,135,0.2,0.7,10493.6
57048,20220523065472,25.3,1021.7,26,148,5.2,1.1,10119.2
57049,20220523065472,23.2,1010.4,90,225,13.5,1.2,10301.4
57106,20220523065472,25.8,1001.8,9,262,3.2,0.7,10183.0
57124,20220523065472,23.5,1019.6,89,269,14.7,0.7,10295.7
57127,20220523065472,27.2,1014.2,57,217,7.6,1.4,10475.7
57131,20220523065472,32.3,1015.0,28,14,14.9,1.2,10287.4
57134,20220523065472,30.8,1009.5,98,6,14.3,0.5,10271.7
57140,20220523065472,13.5,1016.8,64,359,3.6,0.7,10442.9
57143,20220523065472,8.7,1009.2,13,204,2.7,1.3,10165.2
57144,20220523065472,5.5,1020.5,80,44,13.0,0.6,10050.2
57154,20220523065472,31.9,1010.0,90,67,8.0,1.4,10356.0
57211,20220523065472,2.3,1016.3,66,255,14.3,0.8,10263.9
57232,20220523065472,26.4,1025.9,63,54,8.3,0.3,10447.1
57238,20220523065472,24.2,1004.3,5,334,5.3,0.4,10487.6
57245,20220523065472,3.7,1006.7,89,228,6.9,0.5,10044.0
57343,20220523065472,23.6,1025.5,73,357,6.0,1.3,10181.2
58362,20220523065472,2.4,1018.2,8,306,9.6,1.3,10343.6
56038,20220523065472,16.5,1007.3,3,12,4.6,0.3,10311.6
56079,20220523065472,16.0,1011.8,9,258,3.7,0.0,10376.2
56144,20220523065472,29.3,1018.7,94,248,9.4,0.5,10492.2
56146,20220523065472,2.5,1014.6,71,139,7.3,0.5,10206.9
56152,20220523065472,25.4,1007.0,50,213,4.9,1.5,10478.9
56167,20220523065472,32.9,1021.5,56,119,0.5,0.7,10263.6
56172,20220523065472,23.9,1004.8,97,82,14.0,0.5,10187.6
56173,20220523065472,32.5,1015.4,1,170,1.7,0.2,10465.1
56178,20220523065472,14.5,1003.9,51,64,14.9,0.7,10490.4
56182,20220523065472,2.8,1004.2,67,248,6.3,0.1,10387.7
56187,20220523065472,22.8,1015.0,85,125,10.3,0.8,10352.0
56188,20220523065472,5.2,1015.4,83,71,13.3,1.0,10005.0
56196,20220523065472,13.2,1013.9,27,203,10.5,0.0,10164.3
56247,20220523065472,11.7,1013.0,30,137,3.0,0.0,10484.9
56251,20220523065472,24.6,1003.8,5,265,11.4,0.0,10235.3
56257,20220523065472,29.0,1005.3,3,197,4.7,0.8,10341.3
56287,20220523065472,21.4,1019.0,27,254,12.4,1.2,10117.9
56357,20220523065472,26.0,1021.6,91,198,10.8,0.7,10178.8
56374,20220523065472,34.2,1012.9,53,73,4.3,0.8,10163.5
56385,20220523065472,8.6,1002.1,83,140,12.1,0.8,10265.0
56386,20220523065472,26.4,1001.3,99,280,9.3,1.2,10097.4
56459,20220523065472,18.8,1015.5,18,131,1.3,1.5,10081.6
56462,20220523065472,7.4,1019.8,89,252,5.0,0.8,10090.0
56475,20220523065472,2.8,1021.5,50,114,14.9,0.3,10383.0
56479,20220523065472,24.6,1013.7,85,259,14.0,1.4,10252.3
56485,20220523065472,24.0,1013.0,79,354,4.0,1.1,10072.9
56492,20220523065472,15.6,1001.4,100,138,8.5,1.5,10002.8
56565,20220523065472,30.9,1007.5,41,310,13.2,1.3,10095.6
56571,20220523065472,28.4,1008.2,23,252,9.2,1.4,10146.9
56666,20220523065472,6.7,1026.2,35,8,10.2,0.5,10135.0
56671,20220523065472,20.1,1001.5,33,121,11.7,0.7,10198.7
57206,20220523065472,29.8,1000.0,22,67,10.2,0.6,10158.4
57237,20220523065472,23.8,1011.5,58,88,7.8,0.7,10107.8
57306,20220523065472,8.6,1019.8,16,304,8.0,1.4,10287.0
57313,20220523065472,28.9,1025.7,52,130,7.9,1.1,10184.1
57314,20220523065472,14.5,1023.6,63,218,13.9,0.7,10465.1
57328,20220523065472,22.4,1017.4,59,190,10.5,0.7,10434.4
57405,20220523065472,22.6,1013.5,72,157,3.5,1.5,10013.2
57411,20220523065472,26.2,1018.4,39,200,5.6,1.0,10029.8
57503,20220523065472,20.7,1012.5,66,234,4.4,1.1,10374.1
57604,20220523065472,33.4,1016.3,75,288,1.4,0.8,10048.8
57608,20220523065472,26.7,1019.8,59,158,9.5,0.9,10400.5
54525,20220523065472,12.4,1025.3,30,267,10.9,0.7,10342.7
54527,20220523065472,13.8,1007.9,83,353,13.7,0.4,10249.3
54623,20220523065472,18.7,1001.0,24,296,14.0,0.9,10028.2
55228,20220523065472,6.3,1013.2,56,348,3.0,1.3,10468.6
55248,20220523065472,6.9,1010.7,3,157,11.7,1.5,10134.8
55279,20220523065472,17.9,1010.8,57,234,11.4,1.1,10384.9
55294,20220523065472,2.0,1019.9,39,214,6.6,0.6,10262.3
55299,20220523065472,6.0,1003.3,100,204,14.5,0.6,10367.0
55437,20220523065472,1.3,1001.7,32,172,1.9,1.0,10174.3
55472,20220523065472,28.9,1017.9,19,295,12.4,0.6,10365.9
55493,20220523065472,9.5,1012.5,62,32,5.4,1.2,10499.9
55569,20220523065472,13.6,1021.1,30,320,7.9,1.2,10387.9
55578,20220523065472,9.0,1015.5,41,182,5.7,0.0,10347.6
55585,20220523065472,19.1,1014.0,69,316,12.9,1.4,10001.8
55591,20220523065472,24.6,1016.0,43,125,3.0,0.3,10099.5
55598,20220523065472,3.1,1002.5,17,318,12.3,0.2,10347.9
55655,20220523065472,1.7,1011.8,35,278,6.5,0.6,10203.6
55664,20220523065472,0.2,1008.8,40,2,0.8,1.2,10376.3
55680,20220523065472,4.0,1013.3,52,16,6.5,0.9,10080.2
55681,20220523065472,0.9,1011.0,83,173,0.6,0.7,10232.8
55690,20220523065472,2.7,1003.1,82,24,7.9,0.3,10154.2
55696,20220523065472,16.3,1007.3,48,289,14.4,1.0,10208.0
55773,20220523065472,34.5,1023.8,92,124,14.9,0.6,10013.2
56106,20220523065472,17.5,1012.4,38,182,3.9,1.2,10049.3
56116,20220523065472,32.5,1003.3,39,189,12.4,1.5,10014.7
56137,20220523065472,12.0,1001.0,81,92,3.6,1.5,10258.5
56202,20220523065472,18.9,1006.5,99,84,1.6,1.3,10226.2
56223,20220523065472,0.0,1008.5,26,281,12.4,1.5,10047.6
56227,20220523065472,10.7,1011.0,92,253,6.0,0.2,10497.3
56312,20220523065472,26.6,1020.5,8,213,14.6,1.1,10048.3
56331,20220523065472,21.2,1024.1,73,84,3.4,0.2,10195.4
56434,20220523065472,11.6,1020.1,34,357,4.6,0.7,10466.5
51053,20220523065472,32.4,1013.9,47,17,11.1,1.0,10242.8
51059,20220523065472,13.0,1013.7,97,9,12.7,0.0,10012.7
51060,20220523065472,15.7,1018.3,1,169,6.2,0.8,10109.7
51068,20220523065472,16.8,1010.9,27,318,0.5,1.5,10295.5
51076,20220523065472,9.7,1026.2,18,295,14.8,0.8,10327.5
51087,20220523065472,6.4,1024.4,68,84,2.8,0.8,10069.3
51133,20220523065472,33.3,1015.5,49,165,6.5,1.2,10159.4
51156,20220523065472,3.1,1002.0,21,35,7.1,0.2,10350.3
51186,20220523065472,32.4,1016.9,41,284,8.4,1.4,10082.0
51232,20220523065472,12.4,1013.4,78,34,8.0,1.2,10122.2
51238,20220523065472,13.5,1001.0,25,97,8.0,0.0,10148.6
51241,20220523065472,32.1,1020.9,98,17,5.1,0.9,10106.4
51243,20220523065472,28.0,1026.4,79,154,8.0,0.3,10224.7
51288,20220523065472,34.4,1016.9,51,217,10.5,0.7,10289.2
51330,20220523065472,32.3,1020.4,22,285,8.4,1.3,10056.8
51334,20220523065472,24.1,1020.9,18,85,4.6,0.2,10490.2
51346,20220523065472,4.0,1005.0,48,212,5.6,1.0,10378.7
51358,20220523065472,34.9,1012.7,18,143,7.6,0.7,10158.1
51365,20220523065472,35.0,1008.4,44,140,7.3,0.4,10200.3
51367,20220523065472,20.3,1015.7,80,336,13.1,0.4,10263.0
51379,20220523065472,15.9,1003.7,89,117,9.9,1.5,10077.4
51431,20220523065472,8.7,1025.1,81,194,0.8,1.3,10492.7
51433,20220523065472,15.7,1000.3,50,129,1.7,1.2,10343.1
51437,20220523065472,31.6,1007.0,7,322,7.2,0.6,10023.9
51463,20220523065472,3.4,1022.4,77,155,4.9,1.2,10206.7
51467,20220523065472,2.0,1020.9,67,18,6.1,1.0,10076.7
51469,20220523065472,28.9,1014.2,2,168,1.7,0.6,10337.3
51470,20220523065472,29.4,1025.6,72,221,0.6,1.3,10195.3
51477,20220523065472,28.4,1008.0,67,199,10.2,0.2,10150.0
51495,20220523065472,28.0,1021.6,40,73,5.5,0.5,10244.3
51526,20220523065472,7.2,1017.5,16,290,10.4,0.4,10300.0
51542,20220523065472,7.1,1008.3,80,320,6.4,1.0,10327.6
51567,20220523065472,4.2,1008.5,30,36,9.7,0.7,10420.1
51573,20220523065472,17.3,1022.9,22,64,4.5,0.0,10195.0
51581,20220523065472,0.3,1025.9,70,343,12.6,0.5,10455.4
51628,20220523065472,26.1,1020.5,16,36,7.4,0.7,10361.8
51633,20220523065472,26.2,1001.4,63,95,2.9,0.0,10007.1
51639,20220523065472,19.7,1020.4,67,190,7.9,1.2,10108.7
51642,20220523065472,26.9,1024.5,46,81,2.2,0.6,10332.3
51644,20220523065472,2.6,1018.3,71,153,0.9,0.6,10040.3
51655,20220523065472,7.2,1011.3,10,17,3.2,1.2,10249.8
51656,20220523065472,31.8,1015.3,65,45,0.9,1.1,10409.7
51701,20220523065472,17.2,1020.8,15,197,7.5,0.3,10483.0
51704,20220523065472,7.3,1018.8,8,28,3.1,0.2,10302.9
51705,20220523065472,20.3,1011.8,75,347,10.1,0.3,10384.5
51709,20220523065472,22.7,1001.1,51,291,12.9,0.2,10058.6
51711,20220523065472,26.5,1006.4,77,219,2.4,0.6,10155.7
51716,20220523065472,4.0,1000.9,100,309,8.4,0.6,10420.2
51720,20220523065472,28.1,1016.3,83,260,0.6,0.0,10300.2
51730,20220523065472,32.4,1008.4,45,345,0.5,1.0,10160.0
51747,20220523065472,10.0,1009.8,98,318,11.2,0.1,10045.0
51765,20220523065472,12.9,1008.9,59,79,7.3,0.9,10286.0
51777,20220523065472,12.8,1017.7,91,167,5.6,0.4,10046.0
51804,20220523065472,23.7,1006.3,79,94,2.7,1.5,10329.9
51810,20220523065472,27.6,1014.1,72,203,13.4,0.8,10319.1
51811,20220523065472,28.4,1003.5,12,8,11.5,1.3,10366.0
51818,20220523065472,16.5,1004.0,68,240,4.7,0.9,10137.3
51828,20220523065472,33.8,1023.2,67,142,1.7,0.4,10343.4
51839,20220523065472,32.7,1009.9,20,0,4.3,0.6,10024.3
51855,20220523065472,5.7,1024.4,58,116,10.6,0.8,10081.7
51931,20220523065472,0.5,1013.9,44,124,1.9,0.7,10032.5
52101,20220523065472,13.1,1007.7,44,206,0.6,0.5,10200.7
52112,20220523065472,5.0,1013.2,97,269,12.7,0.3,10084.9
52118,20220523065472,29.4,1001.1,7,189,11.7,0.7,10475.5
52203,20220523065472,22.1,1001.6,43,227,2.5,0.2,10014.2
52313,20220523065472,22.6,1010.4,28,58,12.1,0.6,10237.0
56444,20220523065472,5.3,1025.3,46,353,4.0,1.3,10172.4
56533,20220523065472,27.6,1006.9,26,291,1.5,0.7,10095.5
56543,20220523065472,3.1,1002.3,20,189,8.4,0.1,10086.7
56548,20220523065472,6.9,1011.1,72,349,10.0,0.2,10293.6
56586,20220523065472,9.4,1006.7,24,334,10.5,1.2,10153.6
56643,20220523065472,33.0,1025.2,83,57,2.1,1.1,10011.6
56651,20220523065472,24.7,1011.0,3,114,4.1,0.9,10053.8
56664,20220523065472,21.8,1014.8,45,107,9.0,0.7,10427.0
56684,20220523065472,0.2,1007.8,28,96,14.0,0.7,10252.2
56739,20220523065472,31.9,1023.3,83,46,13.5,0.4,10226.4
56748,20220523065472,12.1,1012.9,77,78,6.6,1.0,10437.2
56751,20220523065472,12.5,1022.5,61,83,9.4,0.8,10263.6
56763,20220523065472,31.0,1005.1,24,6,9.1,1.4,10089.9
56768,20220523065472,8.5,1002.0,70,42,2.9,1.1,10275.3
56778,20220523065472,4.5,1018.8,48,327,9.4,0.4,10357.4
56786,20220523065472,8.2,1008.1,3,118,6.2,1.4,10468.4
56838,20220523065472,21.4,1002.3,28,92,9.1,1.4,10285.3
56856,20220523065472,15.3,1004.0,66,227,1.0,1.5,10474.0
56872,20220523065472,19.2,1011.5,82,218,11.0,0.4,10120.2
56875,20220523065472,22.5,1017.4,15,245,1.1,0.4,10257.5
56886,20220523065472,26.9,1014.0,41,33,9.8,1.1,10393.3
56946,20220523065472,26.0,1024.2,48,125,12.7,0.1,10326.3
56950,20220523065472,27.2,1007.7,46,229,9.2,0.2,10490.2
56951,20220523065472,7.5,1012.8,25,39,11.3,0.6,10356.4
56954,20220523065472,4.4,1014.7,64,151,13.9,1.1,10245.6
